UF;Sexo;Idade;Cor;Anos de Estudo;Renda;Altura
Goiás;Homem;34;Parda;10;2000;1.744852784
Goiás;Homem;35;Branca;6;836;1.754345314
Goiás;Mulher;62;Branca;6;1000;1.675180716
Goiás;Homem;59;Preta;4;4000;1.596909889
Goiás;Homem;63;Parda;11;1800;1.778408719
Goiás;Homem;53;Branca;16;800;1.610530256
Goiás;Mulher;46;Preta;6;500;1.606344624
Goiás;Homem;55;Preta;5;1000;1.65181966
Goiás;Homem;30;Branca;16;3500;1.686201066
Goiás;Homem;40;Branca;9;1800;1.708946195
Goiás;Homem;62;Parda;4;2000;1.796065308
Goiás;Homem;31;Branca;11;1500;1.649183427
Goiás;Mulher;28;Branca;12;2000;1.654329028
Goiás;Homem;27;Amarela;16;3500;1.739981869
Goiás;Homem;52;Parda;11;3500;1.765618819
Goiás;Mulher;53;Parda;12;1000;1.681720801
Goiás;Homem;35;Parda;16;7500;1.660219296
Goiás;Homem;46;Parda;12;2500;1.695406183
Goiás;Mulher;37;Branca;13;1800;1.733264653
Goiás;Homem;30;Branca;16;3600;1.577855222
Goiás;Homem;35;Branca;16;2600;1.674259575
Goiás;Homem;45;Parda;12;2000;1.869031876
Goiás;Mulher;32;Parda;13;1600;1.693936032
Goiás;Homem;37;Branca;16;3500;1.654384027
Goiás;Mulher;62;Branca;7;1100;1.723688595
Goiás;Homem;43;Parda;10;2000;1.650461073
Goiás;Homem;35;Branca;14;1200;1.590483063
Goiás;Homem;62;Branca;1;1300;1.791350174
Goiás;Homem;52;Branca;12;1600;1.725269558
Goiás;Homem;53;Parda;12;1200;1.703753704
Goiás;Homem;34;Branca;8;2000;1.672099255
Goiás;Mulher;58;Branca;12;0;1.844317355
Goiás;Homem;58;Branca;5;3000;1.722798248
Goiás;Homem;40;Parda;9;1700;1.648284825
Goiás;Homem;43;Parda;11;2500;1.634390743
Goiás;Homem;53;Branca;5;3000;1.745824753
Goiás;Mulher;33;Parda;11;1200;1.686807123
Goiás;Homem;47;Parda;12;3000;1.698459642
Goiás;Homem;66;Branca;9;2000;1.683989723
Goiás;Homem;37;Parda;12;4000;1.684660767
Goiás;Homem;39;Parda;12;2300;1.643864636
Goiás;Mulher;55;Parda;9;800;1.930866334
Goiás;Mulher;36;Branca;1;300;1.581258582
Goiás;Homem;49;Preta;9;1950;1.661269289
Goiás;Homem;52;Branca;11;3000;1.570648491
Goiás;Homem;25;Preta;16;1200;1.525784331
Goiás;Mulher;49;Branca;12;788;1.737604503
Goiás;Homem;33;Preta;6;1200;1.684023126
Goiás;Homem;50;Preta;9;3000;1.715922921
Goiás;Mulher;42;Parda;8;788;1.670566595
Goiás;Homem;49;Parda;12;3000;1.790737112
Goiás;Homem;51;Preta;9;2800;1.753658064
Goiás;Homem;32;Branca;16;1200;1.605814217
Goiás;Homem;68;Branca;5;2300;1.702652943
Goiás;Homem;60;Parda;12;2000;1.669258801
Goiás;Homem;58;Parda;5;1400;1.751398508
Goiás;Homem;54;Preta;1;1000;1.767894553
Goiás;Homem;47;Parda;12;1550;1.784140162
Goiás;Homem;30;Branca;12;2000;1.888065127
Goiás;Homem;28;Branca;12;2390;1.68639317
Goiás;Mulher;38;Parda;13;2000;1.773195789
Goiás;Mulher;24;Parda;15;850;1.56635414
Goiás;Homem;55;Parda;9;900;1.656807285
Goiás;Mulher;50;Parda;13;1490;1.758919361
Goiás;Mulher;41;Parda;13;1890;1.783064235
Goiás;Homem;45;Branca;13;2000;1.645435403
Goiás;Homem;35;Branca;13;2100;1.520710095
Goiás;Homem;29;Parda;16;2115;1.638522262
Goiás;Mulher;29;Branca;16;1500;1.756028501
Goiás;Homem;53;Preta;12;1500;1.729942757
Goiás;Homem;39;Preta;9;3500;1.832478803
Goiás;Homem;45;Preta;4;2800;1.688601138
Goiás;Mulher;39;Preta;9;1200;1.586638085
Goiás;Homem;47;Parda;8;1600;1.710551461
Goiás;Homem;44;Parda;16;4000;1.682229112
Goiás;Mulher;38;Parda;16;3500;1.505553638
Goiás;Homem;21;Branca;11;1200;1.749034057
Goiás;Mulher;34;Branca;16;2000;1.54664336
Goiás;Homem;21;Parda;6;1700;1.740611412
Goiás;Homem;23;Parda;16;1100;1.655971473
Goiás;Homem;16;Branca;11;900;1.610315344
Goiás;Homem;29;Branca;10;1500;1.697941603
Goiás;Homem;44;Parda;1;1000;1.685078399
Goiás;Homem;36;Branca;16;4000;1.609766635
Goiás;Homem;49;Branca;12;3000;1.620473617
Goiás;Homem;43;Branca;12;2000;1.574870914
Goiás;Homem;65;Parda;4;788;1.704905036
Goiás;Homem;24;Branca;8;750;1.710539897
Goiás;Homem;32;Parda;16;1800;1.618585077
Goiás;Homem;29;Parda;12;1200;1.579554627
Goiás;Homem;28;Parda;5;1000;1.746172198
Goiás;Homem;30;Preta;11;800;1.807080556
Goiás;Homem;55;Amarela;12;3000;1.56931051
Goiás;Homem;59;Branca;7;3500;1.625028539
Goiás;Mulher;51;Parda;8;788;1.615861723
Goiás;Mulher;34;Branca;11;788;1.811203415
Goiás;Homem;53;Parda;1;1800;1.814636261
Goiás;Homem;33;Branca;12;1577;1.684980193
Goiás;Homem;35;Parda;12;2600;1.657152377
Goiás;Homem;33;Branca;8;1250;1.524317722
Goiás;Homem;23;Parda;13;1500;1.678073257
Goiás;Homem;43;Parda;10;1500;1.707542668
Goiás;Mulher;42;Preta;16;5000;1.58776196
Goiás;Homem;36;Branca;12;2159;1.733030874
Goiás;Homem;34;Preta;6;1200;1.695031506
Goiás;Homem;40;Branca;7;1500;1.706520543
Goiás;Homem;42;Parda;11;3000;1.585067425
Goiás;Homem;47;Branca;9;3000;1.598643128
Goiás;Homem;32;Parda;12;1800;1.694317503
Goiás;Homem;47;Preta;9;1000;1.764233796
Goiás;Homem;32;Branca;12;1200;1.686051762
Goiás;Homem;39;Branca;12;1500;1.72214862
Goiás;Homem;35;Branca;12;3000;1.707265868
Goiás;Mulher;39;Parda;10;1600;1.603774017
Goiás;Homem;65;Parda;5;3000;1.722230139
Goiás;Homem;42;Parda;12;2000;1.762501439
Goiás;Homem;39;Parda;12;1800;1.669297579
Goiás;Homem;51;Parda;5;2000;1.768359682
Goiás;Mulher;25;Parda;10;1000;1.750619726
Goiás;Mulher;33;Parda;15;2000;1.667694972
Goiás;Homem;45;Parda;9;1600;1.65389437
Goiás;Mulher;46;Parda;15;1100;1.70773363
Goiás;Homem;33;Preta;12;1500;1.674603613
Goiás;Homem;37;Branca;12;2500;1.698774655
Goiás;Homem;31;Parda;11;788;1.79408898
Goiás;Mulher;59;Parda;5;788;1.749046362
Goiás;Homem;44;Branca;12;900;1.656296338
Goiás;Mulher;32;Branca;12;2000;1.717130656
Goiás;Mulher;44;Branca;8;2500;1.598723227
Goiás;Homem;36;Parda;13;3600;1.759851677
Goiás;Homem;64;Branca;6;850;1.701064293
Goiás;Homem;33;Branca;12;2500;1.679622393
Goiás;Homem;35;Parda;9;1800;1.819180173
Goiás;Homem;43;Parda;5;1200;1.721076119
Goiás;Homem;33;Parda;12;4500;1.75067501
Goiás;Homem;43;Branca;12;1545;1.755582365
Goiás;Mulher;63;Branca;1;500;1.68839882
Goiás;Homem;50;Parda;9;900;1.658922599
Goiás;Homem;28;Branca;12;3500;1.684631875
Goiás;Homem;34;Parda;5;1400;1.672269867
Goiás;Homem;56;Parda;6;1500;1.632068587
Goiás;Mulher;42;Branca;11;1350;1.76661802
Goiás;Mulher;47;Parda;1;640;1.610184284
Goiás;Homem;49;Branca;12;8000;1.627739012
Goiás;Homem;48;Branca;12;3000;1.71681483
Goiás;Homem;26;Parda;9;1200;1.577467915
Goiás;Homem;46;Parda;9;1800;1.715270909
Goiás;Homem;26;Parda;11;1000;1.743686813
Goiás;Mulher;47;Parda;9;1100;1.788723922
Goiás;Homem;37;Parda;2;1250;1.6490992
Goiás;Homem;38;Parda;9;1400;1.637650448
Goiás;Mulher;49;Preta;4;400;1.731836213
Goiás;Homem;35;Parda;12;1200;1.670403418
Goiás;Mulher;32;Parda;4;1500;1.740274485
Goiás;Mulher;29;Branca;10;788;1.708846147
Goiás;Mulher;43;Parda;7;788;1.635106547
Goiás;Mulher;42;Branca;9;300;1.678978082
Goiás;Homem;36;Parda;16;2000;1.717667444
Goiás;Homem;46;Parda;8;788;1.752239566
Goiás;Mulher;24;Parda;6;1000;1.739395317
Goiás;Homem;25;Parda;12;2000;1.683992602
Goiás;Homem;51;Parda;5;950;1.73991481
Goiás;Mulher;44;Parda;16;3000;1.695305606
Goiás;Mulher;27;Preta;11;1020;1.695407158
Goiás;Mulher;43;Branca;7;1200;1.718073832
Goiás;Homem;27;Parda;9;1200;1.763500648
Goiás;Homem;25;Parda;7;788;1.702405982
Goiás;Homem;55;Parda;16;1800;1.753933216
Goiás;Mulher;38;Parda;9;1000;1.767789969
Goiás;Mulher;51;Branca;5;1000;1.750029591
Goiás;Homem;51;Branca;1;1200;1.698728988
Goiás;Mulher;62;Branca;9;1570;1.5706889
Goiás;Homem;32;Parda;6;2500;1.831799244
Goiás;Homem;65;Parda;5;2200;1.645663664
Goiás;Homem;72;Branca;1;0;1.815870722
Goiás;Homem;60;Branca;1;1800;1.503842666
Goiás;Homem;64;Branca;1;1500;1.74301681
Goiás;Homem;39;Parda;5;1200;1.818355957
Goiás;Homem;36;Branca;9;1400;1.624703213
Goiás;Homem;30;Parda;13;1500;1.706982814
Goiás;Mulher;68;Branca;1;900;1.712786452
Goiás;Homem;50;Branca;13;2500;1.67877545
Goiás;Homem;46;Branca;4;1500;1.782359002
Goiás;Homem;48;Parda;1;800;1.799398703
Goiás;Homem;43;Branca;13;1000;1.730185462
Goiás;Homem;32;Preta;9;4500;1.602041675
Goiás;Homem;37;Branca;8;900;1.714469987
Goiás;Homem;64;Parda;9;2000;1.651628425
Goiás;Homem;60;Branca;1;1200;1.861733127
Goiás;Homem;39;Parda;13;1600;1.723844803
Goiás;Homem;51;Parda;9;1800;1.494322787
Goiás;Homem;27;Branca;13;1200;1.653151333
Goiás;Homem;56;Branca;13;2200;1.751731815
Goiás;Homem;39;Parda;13;1700;1.673091947
Goiás;Homem;32;Branca;16;5200;1.830167218
Goiás;Homem;27;Parda;13;1800;1.724184807
Goiás;Homem;36;Branca;14;1985;1.652239686
Goiás;Homem;30;Parda;16;3200;1.767441922
Goiás;Homem;26;Branca;16;1850;1.58990944
Goiás;Homem;24;Parda;14;1600;1.823402517
Goiás;Mulher;45;Branca;13;1580;1.499740159
Goiás;Mulher;55;Parda;9;850;1.937343536
Goiás;Homem;34;Branca;13;1900;1.705090398
Goiás;Mulher;48;Preta;6;800;1.693363847
Goiás;Homem;53;Parda;5;2000;1.729259146
Goiás;Homem;22;Parda;13;900;1.700705201
Goiás;Homem;30;Parda;12;3000;1.848553345
Goiás;Homem;38;Parda;8;2500;1.742829165
Goiás;Homem;51;Preta;3;2000;1.668484529
Goiás;Homem;24;Preta;10;1150;1.780590116
Goiás;Homem;50;Branca;5;1800;1.66743085
Goiás;Homem;62;Parda;13;1200;1.768145784
Goiás;Homem;44;Parda;9;800;1.650073933
Goiás;Mulher;40;Branca;10;700;1.682213807
Goiás;Homem;38;Parda;12;3000;1.60692964
Goiás;Homem;42;Parda;12;788;1.778911987
Goiás;Mulher;47;Branca;12;5000;1.636433292
Goiás;Mulher;25;Branca;12;1300;1.695690743
Goiás;Mulher;56;Branca;4;450;1.696322481
Goiás;Mulher;60;Branca;9;600;1.516019442
Goiás;Homem;55;Parda;9;1600;1.726466115
Goiás;Homem;45;Preta;9;1400;1.629906657
Goiás;Homem;58;Parda;3;900;1.625400101
Goiás;Homem;47;Parda;12;2500;1.631019149
Goiás;Mulher;63;Parda;16;1200;1.5327637
Goiás;Homem;57;Parda;12;4000;1.878351765
Goiás;Homem;52;Parda;5;1400;1.701455674
Goiás;Homem;26;Parda;8;1080;1.777711395
Goiás;Homem;61;Preta;11;1200;1.581863662
Goiás;Homem;46;Branca;16;6000;1.808019134
Goiás;Mulher;41;Parda;12;1500;1.583891239
Goiás;Homem;34;Branca;16;3500;1.680184263
Goiás;Mulher;61;Branca;1;1000;1.830880739
Goiás;Homem;33;Branca;12;2000;1.686272192
Goiás;Mulher;49;Parda;12;789;1.843902792
Goiás;Homem;51;Parda;1;854;1.688150121
Goiás;Mulher;41;Branca;8;788;1.791923416
Goiás;Homem;55;Parda;6;5000;1.527188669
Goiás;Mulher;49;Branca;12;800;1.827909918
Goiás;Mulher;50;Parda;5;500;1.607303971
Goiás;Mulher;43;Parda;13;1200;1.799263283
Goiás;Homem;57;Parda;1;750;1.498082776
Goiás;Homem;45;Branca;16;1100;1.794152689
Goiás;Homem;51;Branca;12;3000;1.699590832
Goiás;Homem;40;Branca;13;3300;1.653749095
Goiás;Homem;40;Parda;13;1500;1.690448071
Goiás;Mulher;25;Parda;13;2500;1.712649373
Goiás;Mulher;35;Preta;13;1200;1.725875833
Goiás;Homem;33;Branca;16;3000;1.738277281
Goiás;Mulher;40;Parda;13;1100;1.639552842
Goiás;Homem;51;Preta;5;1576;1.592381893
Goiás;Homem;45;Preta;1;1000;1.654977253
Goiás;Mulher;48;Branca;11;800;1.806766495
Goiás;Homem;36;Preta;12;1200;1.791733953
Goiás;Homem;51;Branca;11;3000;1.852074957
Goiás;Homem;37;Branca;9;1500;1.811143972
Goiás;Homem;56;Preta;8;1000;1.772029046
Goiás;Homem;46;Preta;6;1500;1.766892728
Goiás;Homem;32;Branca;13;1500;1.689993734
Goiás;Homem;36;Parda;9;1200;1.529579255
Goiás;Homem;22;Branca;9;1000;1.9262125
Goiás;Homem;39;Branca;8;1400;1.752379142
Goiás;Homem;61;Parda;3;950;1.582306761
Goiás;Mulher;36;Branca;9;1500;1.65915572
Goiás;Homem;43;Parda;5;1000;1.651262302
Goiás;Homem;30;Parda;13;1300;1.772476553
Goiás;Homem;43;Branca;16;1200;1.643202965
Goiás;Homem;45;Preta;9;788;1.663285948
Goiás;Homem;35;Branca;16;350;1.692557848
Goiás;Homem;49;Parda;8;788;1.749816697
Goiás;Mulher;54;Preta;1;3000;1.724132913
Goiás;Homem;46;Branca;7;25000;1.708562494
Goiás;Mulher;53;Parda;5;200;1.86461034
Goiás;Homem;23;Parda;12;900;1.796689509
Goiás;Homem;24;Branca;12;1100;1.717478787
Goiás;Mulher;55;Preta;12;1500;1.685130085
Goiás;Mulher;62;Parda;1;788;1.589224522
Goiás;Homem;50;Parda;10;3000;1.601910215
Goiás;Homem;50;Parda;16;4500;1.782394987
Goiás;Homem;55;Parda;6;400;1.825957299
Goiás;Homem;44;Parda;3;1200;1.690212456
Goiás;Mulher;48;Parda;1;0;1.619890117
Goiás;Homem;48;Parda;1;1500;1.719611415
Goiás;Homem;57;Parda;6;1500;1.765702333
Goiás;Mulher;72;Parda;4;0;1.673476516
Goiás;Homem;39;Parda;9;1182;1.53182723
Goiás;Homem;37;Parda;1;1182;1.700356308
Goiás;Homem;53;Preta;1;750;1.771111984
Goiás;Mulher;69;Parda;3;0;1.865130562
Goiás;Homem;54;Parda;2;1118;1.720240595
Goiás;Homem;49;Branca;3;788;1.828370622
Goiás;Homem;39;Branca;6;1576;1.7649609
Goiás;Homem;68;Parda;11;1500;1.793909346
Goiás;Mulher;29;Parda;16;900;1.65966746
Goiás;Mulher;43;Branca;12;788;1.581205879
Goiás;Mulher;39;Parda;9;788;1.685791665
Goiás;Homem;35;Parda;10;1900;1.680436727
Goiás;Homem;56;Branca;12;1500;1.651153489
Goiás;Homem;33;Parda;12;700;1.70643384
Goiás;Homem;42;Parda;7;1350;1.821338417
Goiás;Mulher;42;Parda;3;788;1.759848096
Goiás;Homem;43;Parda;5;788;1.73470889
Goiás;Mulher;79;Branca;16;700;1.766341537
Goiás;Homem;39;Parda;7;960;1.730579588
Goiás;Homem;33;Parda;9;788;1.741269123
Goiás;Homem;51;Preta;1;935;1.771108392
Goiás;Homem;69;Parda;1;1500;1.623774586
Goiás;Homem;43;Branca;4;1182;1.690725978
Goiás;Homem;43;Branca;3;300;1.676413976
Goiás;Homem;36;Parda;8;550;1.652222578
Goiás;Mulher;41;Parda;16;1100;1.62520646
Goiás;Mulher;42;Branca;8;900;1.728810857
Goiás;Homem;52;Branca;16;3000;1.722452622
Goiás;Homem;64;Branca;1;788;1.732767016
Goiás;Homem;47;Parda;16;2000;1.620780307
Goiás;Homem;70;Parda;4;788;1.723644022
Goiás;Homem;42;Branca;12;1980;1.67149156
Goiás;Mulher;57;Branca;14;788;1.815606065
Goiás;Mulher;54;Branca;16;26000;1.660633809
Goiás;Homem;41;Parda;6;1600;1.661817664
Goiás;Homem;48;Parda;9;1500;1.754326574
Goiás;Homem;43;Branca;16;5000;1.7206224
Goiás;Homem;56;Preta;16;6500;1.729781849
Goiás;Homem;43;Branca;8;1500;1.701707358
Goiás;Homem;32;Parda;16;1800;1.855285458
Goiás;Homem;68;Branca;9;1800;1.636089168
Goiás;Mulher;45;Branca;16;2160;1.868819513
Goiás;Homem;45;Branca;9;870;1.731609418
Goiás;Mulher;50;Parda;16;2000;1.557531521
Goiás;Homem;28;Parda;11;1200;1.87015829
Goiás;Mulher;39;Branca;16;2000;1.674071369
Goiás;Homem;49;Branca;6;1500;1.760243509
Goiás;Homem;36;Branca;6;1400;1.799312864
Goiás;Mulher;49;Parda;8;788;1.699912376
Goiás;Homem;59;Branca;8;3000;1.62304511
Goiás;Mulher;34;Branca;6;788;1.713838474
Goiás;Homem;33;Parda;9;1600;1.883466838
Goiás;Homem;32;Parda;12;4000;1.558229402
Goiás;Homem;57;Branca;4;788;1.830614672
Goiás;Homem;28;Branca;15;1440;1.683300682
Goiás;Homem;60;Branca;3;500;1.635931879
Goiás;Homem;66;Branca;1;1300;1.700611644
Goiás;Mulher;37;Branca;12;830;1.759339424
Goiás;Homem;42;Branca;5;1200;1.715297234
Goiás;Homem;43;Branca;7;2360;1.700067391
Goiás;Homem;65;Branca;5;1000;1.821847853
Goiás;Homem;32;Branca;14;3900;1.706359417
Goiás;Mulher;42;Branca;3;240;1.743305208
Goiás;Homem;61;Branca;6;2000;1.72405554
Goiás;Homem;22;Branca;9;1200;1.675090215
Goiás;Homem;45;Branca;12;5000;1.810403759
Goiás;Homem;46;Parda;12;2100;1.525525627
Goiás;Homem;60;Preta;1;2000;1.76469986
Goiás;Homem;49;Branca;9;5000;1.743944012
Goiás;Homem;36;Branca;13;1200;1.664647285
Goiás;Mulher;48;Parda;12;2500;1.880421587
Goiás;Mulher;60;Branca;4;600;1.633397722
Goiás;Homem;52;Parda;1;1550;1.765265138
Goiás;Homem;51;Parda;1;1700;1.733384479
Goiás;Mulher;54;Preta;12;788;1.651791239
Goiás;Homem;52;Parda;5;1200;1.678112883
Goiás;Mulher;50;Branca;9;2000;1.739884703
Goiás;Homem;64;Branca;8;2600;1.79729868
Goiás;Homem;48;Preta;13;3000;1.687962149
Goiás;Homem;26;Preta;10;1000;1.724528599
Goiás;Homem;48;Parda;13;1500;1.606947793
Goiás;Homem;58;Parda;1;1000;1.70983828
Goiás;Homem;47;Branca;11;2000;1.727700754
Goiás;Homem;51;Parda;5;1400;1.707216131
Goiás;Mulher;31;Branca;12;3000;1.781639764
Goiás;Mulher;42;Parda;12;900;1.792048954
Goiás;Mulher;34;Parda;12;1200;1.655231611
Goiás;Mulher;30;Branca;12;788;1.776160897
Goiás;Mulher;51;Parda;5;600;1.719080687
Goiás;Mulher;40;Parda;12;1300;1.556135061
Goiás;Mulher;31;Parda;9;640;1.745903031
Goiás;Mulher;57;Branca;3;1560;1.545662576
Goiás;Homem;31;Parda;12;900;1.691720938
Goiás;Homem;42;Parda;6;788;1.640564841
Goiás;Homem;78;Branca;5;3000;1.65055829
Goiás;Homem;38;Parda;12;2500;1.792941025
Goiás;Homem;58;Parda;7;1000;1.802088187
Goiás;Homem;47;Parda;16;1000;1.712744967
Goiás;Homem;49;Parda;16;6000;1.649995313
Goiás;Homem;24;Parda;9;1500;1.724298249
Goiás;Mulher;49;Branca;12;3000;1.756256081
Goiás;Homem;29;Parda;10;2500;1.685290228
Goiás;Homem;36;Parda;6;1500;1.792794061
Goiás;Homem;48;Parda;16;788;1.740924366
Goiás;Mulher;33;Parda;12;1200;1.649936593
Goiás;Homem;65;Parda;3;788;1.744536574
Goiás;Mulher;52;Preta;14;788;1.787683997
Goiás;Homem;37;Branca;6;1200;1.687701164
Goiás;Homem;21;Parda;6;2000;1.680760797
Goiás;Mulher;27;Parda;9;400;1.768890689
Goiás;Homem;46;Branca;7;3000;1.791212931
Goiás;Mulher;31;Branca;12;788;1.597272433
Goiás;Mulher;53;Branca;15;1800;1.752451679
Goiás;Homem;67;Parda;6;10000;1.843824652
Goiás;Mulher;64;Preta;9;600;1.685420236
Goiás;Mulher;51;Parda;9;1000;1.609958784
Goiás;Mulher;43;Branca;6;500;1.706830239
Goiás;Homem;37;Branca;16;2300;1.623426527
Goiás;Homem;46;Parda;4;788;1.640360419
Goiás;Mulher;51;Parda;12;2500;1.81450139
Goiás;Mulher;66;Parda;5;1000;1.765541142
Goiás;Homem;53;Branca;16;1600;1.730988442
Goiás;Homem;56;Branca;5;900;1.680745318
Goiás;Homem;56;Branca;12;3500;1.64456246
Goiás;Homem;58;Parda;2;788;1.608485589
Goiás;Mulher;45;Branca;1;900;1.655652593
Goiás;Homem;52;Parda;1;2000;1.667112807
Goiás;Mulher;44;Parda;16;3000;1.628360899
Goiás;Homem;35;Preta;5;1000;1.640155064
Goiás;Homem;35;Preta;1;788;1.718628012
Goiás;Homem;63;Amarela;12;5000;1.750587661
Goiás;Homem;50;Preta;1;1800;1.735136602
Goiás;Homem;30;Parda;10;1500;1.776769353
Goiás;Mulher;40;Parda;5;600;1.679234362
Goiás;Homem;38;Parda;2;788;1.593004329
Goiás;Homem;41;Branca;8;1300;1.644236562
Goiás;Homem;32;Branca;12;2500;1.661582969
Goiás;Homem;37;Preta;5;1800;1.682541738
Goiás;Mulher;41;Parda;8;2000;1.772898104
Goiás;Homem;71;Parda;5;0;1.73113734
Goiás;Homem;48;Parda;1;788;1.65612445
Goiás;Homem;64;Branca;1;788;1.639907086
Goiás;Homem;50;Parda;1;1172;1.639558182
Goiás;Homem;35;Branca;5;900;1.728568497
Goiás;Homem;37;Branca;6;1100;1.776949363
Goiás;Mulher;38;Preta;7;788;1.68724708
Goiás;Mulher;28;Parda;12;978;1.766013108
Goiás;Homem;48;Branca;5;2000;1.749170518
Goiás;Homem;23;Branca;9;1600;1.646639053
Goiás;Mulher;30;Parda;5;788;1.685898233
Goiás;Homem;50;Branca;16;7500;1.705183418
Goiás;Homem;36;Parda;6;1600;1.676740904
Goiás;Homem;31;Branca;16;4500;1.836986636
Goiás;Homem;44;Preta;6;2000;1.580913372
Goiás;Homem;46;Parda;12;2300;1.667840334
Goiás;Homem;41;Parda;6;1000;1.625821513
Goiás;Homem;57;Branca;5;1600;1.710966861
Goiás;Homem;67;Parda;4;1110;1.683249246
Goiás;Mulher;60;Parda;5;800;1.664770189
Goiás;Homem;47;Preta;9;1500;1.898467678
Goiás;Mulher;39;Preta;5;1300;1.710473791
Goiás;Homem;66;Parda;5;2000;1.789858561
Goiás;Mulher;56;Parda;5;500;1.650704592
Goiás;Mulher;40;Parda;8;788;1.733239295
Goiás;Homem;42;Branca;12;1550;1.593830136
Goiás;Homem;53;Parda;9;788;1.641992534
Goiás;Homem;45;Branca;4;788;1.704879863
Goiás;Homem;61;Parda;3;2300;1.771794626
Goiás;Homem;21;Branca;6;1400;1.743573716
Goiás;Mulher;38;Parda;3;788;1.587117568
Goiás;Homem;45;Parda;4;1200;1.775368848
Goiás;Homem;39;Parda;4;2100;1.622432016
Goiás;Homem;24;Parda;9;1200;1.648537624
Goiás;Homem;33;Parda;10;1000;1.592327537
Goiás;Homem;24;Parda;10;2005;1.717390507
Goiás;Homem;32;Parda;15;2048;1.697712441
Goiás;Homem;55;Parda;5;3500;1.623623564
Goiás;Homem;80;Branca;1;200;1.672339114
Goiás;Mulher;45;Parda;7;788;1.677431303
Goiás;Homem;27;Branca;11;1200;1.712189566
Goiás;Homem;19;Parda;4;1200;1.627284263
Goiás;Homem;29;Branca;12;1200;1.680016137
Goiás;Homem;32;Parda;12;1100;1.688523957
Goiás;Homem;50;Parda;9;1500;1.609036328
Goiás;Homem;62;Parda;5;500;1.681678995
Goiás;Mulher;47;Preta;11;200;1.776748218
Goiás;Mulher;64;Branca;12;395;1.689596934
Goiás;Mulher;51;Preta;9;150;1.590425386
Goiás;Mulher;56;Parda;14;0;1.766940054
Goiás;Mulher;76;Branca;5;0;1.549147395
Goiás;Homem;62;Branca;4;500;1.671757441
Goiás;Homem;38;Branca;12;1000;1.66561442
Goiás;Mulher;50;Parda;11;300;1.742534056
Goiás;Mulher;52;Preta;9;1500;1.641076308
Goiás;Homem;41;Branca;10;1740;1.804015117
Goiás;Homem;33;Preta;12;1300;1.691541247
Goiás;Homem;46;Parda;7;788;1.677417988
Goiás;Homem;61;Branca;5;900;1.68412806
Goiás;Homem;81;Branca;1;700;1.728562565
Goiás;Homem;63;Preta;12;4100;1.758307251
Goiás;Homem;45;Branca;12;4500;1.614729898
Goiás;Homem;40;Parda;9;900;1.571600592
Goiás;Homem;52;Preta;3;1100;1.767603593
Goiás;Homem;30;Parda;12;1700;1.796552218
Goiás;Homem;35;Preta;12;600;1.755547889
Goiás;Homem;24;Branca;6;650;1.588574138
Goiás;Homem;49;Parda;5;788;1.660517246
Goiás;Homem;52;Branca;12;5000;1.743880254
Goiás;Homem;50;Branca;9;1000;1.707298048
Goiás;Mulher;57;Parda;1;995;1.795716478
Goiás;Homem;59;Branca;3;1000;1.715183642
Goiás;Homem;46;Parda;6;1000;1.680752933
Goiás;Homem;54;Parda;5;1000;1.640392495
Goiás;Homem;58;Parda;9;1100;1.645481572
Goiás;Homem;50;Parda;12;788;1.862843349
Goiás;Homem;57;Branca;1;500;1.669448141
Goiás;Mulher;68;Branca;1;0;1.669701055
Goiás;Homem;57;Branca;7;500;1.659231704
Goiás;Homem;61;Parda;5;1500;1.687622051
Goiás;Homem;57;Branca;9;2000;1.678606492
Goiás;Homem;43;Branca;7;700;1.69341395
Goiás;Homem;47;Parda;6;2000;1.706570145
Goiás;Homem;35;Parda;6;420;1.577498127
Goiás;Mulher;38;Parda;8;0;1.693375868
Goiás;Mulher;55;Parda;9;900;1.672395692
Goiás;Mulher;67;Parda;1;0;1.678056487
Goiás;Homem;70;Branca;1;0;1.699164928
Goiás;Mulher;48;Parda;13;900;1.596142793
Goiás;Homem;45;Parda;9;0;1.774567315
Goiás;Homem;38;Branca;12;1576;1.754120451
Goiás;Homem;51;Parda;9;1200;1.798334004
Goiás;Homem;47;Parda;9;1000;1.599514029
Goiás;Homem;48;Preta;5;950;1.648625142
Goiás;Mulher;55;Parda;16;2000;1.719253445
Goiás;Homem;38;Parda;9;5500;1.735225945
Goiás;Homem;35;Branca;16;6800;1.637732775
Goiás;Homem;44;Branca;12;5000;1.773436691
Goiás;Homem;67;Branca;16;3900;1.743801394
Goiás;Homem;51;Branca;12;1500;1.731261672
Goiás;Homem;30;Branca;16;3500;1.578440625
Goiás;Mulher;47;Parda;7;1000;1.63270462
Goiás;Mulher;45;Preta;12;807;1.530834256
Goiás;Homem;36;Branca;16;3000;1.759052633
Goiás;Homem;37;Preta;16;1200;1.632394958
Goiás;Homem;40;Branca;6;1600;1.642604528
Goiás;Mulher;45;Parda;5;788;1.734566982
Goiás;Homem;61;Branca;12;2000;1.594823765
Goiás;Homem;51;Branca;12;5000;1.731313188
Goiás;Homem;41;Parda;12;1200;1.810273196
Goiás;Homem;40;Parda;12;1500;1.683777268
Goiás;Mulher;32;Branca;16;3800;1.617322105
Goiás;Homem;30;Parda;1;2000;1.817957975
